# DL_YM,DL_GD_LCLS_NM,DL_GD_LCLS_CD,DL_GD_MCLS_NM,DL_GD_MCLS_CD,DL_GD_SCLS_NM,DL_GD_SCLS_CD,GD_LCLS_NM,GD_LCLS_CD,GD_MCLS_NM,GD_MCLS_CD,GD_SCLS_NM,GD_SCLS_CD,CTPV_NM,CTPV_CD,CTGG_NM,CTGG_CD,EMD_NM,EMD_CD,INVC_CONT
201904,디지털/가전,1003,계절가전,10031002,전기매트/전기장판,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,금천구,11545,가산동,1154510100,33
201904,생활건강,1004,욕실용품,10041014,욕실잡화,1.0041E+11,가정용품 및 가전제품,52,욕실용품 및 소품,5205,기타 욕실 소품,520502,서울특별시,11,종로구,11110,부암동,1111018400,20
201904,식품,1006,수산물,10061008,건어물,1.0061E+11,식음료품 및 담배,50,수산물,5002,수산동물류,500201,서울특별시,11,종로구,11110,구기동,1111018200,46
201904,식품,1006,수산물,10061008,건어물,1.0061E+11,식음료품 및 담배,50,수산물,5002,수산동물류,500201,서울특별시,11,종로구,11110,부암동,1111018400,21
201904,생활건강,1004,공구,10041002,안전용품,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,종로구,11110,공평동,1111012700,4
201904,가구/인테리어,1001,수납가구,10011005,수납제품,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,종로구,11110,구기동,1111018200,60
201904,디지털/가전,1003,게임기/타이틀,10031001,게임기주변기기,1.0031E+11,교육/게임/예술,60,장난감 및 게임,6003,게임,600302,서울특별시,11,종로구,11110,부암동,1111018400,1
201904,생활건강,1004,생활용품,10041008,화장지,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,일반종이제품,520304,서울특별시,11,종로구,11110,구기동,1111018200,157
201904,생활건강,1004,생활용품,10041008,화장지,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,일반종이제품,520304,서울특별시,11,종로구,11110,부암동,1111018400,109
201904,화장품/미용,1010,색조화장품,10101005,색조화장품기타,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,생활건강,1004,생활용품,10041008,화장지,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,일반종이제품,520304,서울특별시,11,금천구,11545,가산동,1154510100,1467
201904,화장품/미용,1010,색조화장품,10101005,색조화장품기타,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,부암동,1111018400,3
201904,생활건강,1004,주방용품,10041020,잔/컵,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,음식수납용기,520402,서울특별시,11,종로구,11110,구기동,1111018200,35
201904,가구/인테리어,1001,침실가구,10011011,거울,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,종로구,11110,구기동,1111018200,1
201904,가구/인테리어,1001,수예,10011006,십자수,1.0011E+11,의류/가방 및 개인신체관리용품,53,의류,5301,수예용품,530104,서울특별시,11,종로구,11110,묘동,1111015100,4
201904,가구/인테리어,1001,수예,10011006,십자수,1.0011E+11,의류/가방 및 개인신체관리용품,53,의류,5301,수예용품,530104,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,가구/인테리어,1001,주방가구,10011010,주방가구,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,금천구,11545,가산동,1154510100,30
201904,생활건강,1004,청소용품,10041021,청소용품,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,금천구,11545,가산동,1154510100,576
201904,디지털/가전,1003,주방가전,10031012,식기세척/건조기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,주방용 가전기기,520101,서울특별시,11,종로구,11110,부암동,1111018400,3
201904,생활건강,1004,문구/사무용품,10041007,용지,1.0041E+11,사무용품 및 기기액세서리,44,기타 사무용품,4402,일반용지 및 필기용지,440203,서울특별시,11,종로구,11110,공평동,1111012700,13
201904,생활건강,1004,의료용품,10041017,일반의료용품,1.0041E+11,의료용 기구 및 용품,42,응급처치 및 개인 건강 용품,4203,응급처치 도구 및 용품,420301,서울특별시,11,종로구,11110,묘동,1111015100,4
201904,생활건강,1004,생활용품,10041008,제습/방향/탈취,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,종로구,11110,구기동,1111018200,31
201904,생활건강,1004,생활용품,10041008,제습/방향/탈취,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,종로구,11110,부암동,1111018400,20
201904,디지털/가전,1003,생활가전,10031006,전화기,1.0031E+11,통신 및 컴퓨터,43,통신기기 및 액세서리,4301,통신기기,430101,서울특별시,11,종로구,11110,묘동,1111015100,2
201904,생활건강,1004,주방용품,10041020,와인용품,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,기타 주방용품,520403,서울특별시,11,종로구,11110,묘동,1111015100,1
201904,디지털/가전,1003,생활가전,10031006,전화기,1.0031E+11,통신 및 컴퓨터,43,통신기기 및 액세서리,4301,통신기기,430101,서울특별시,11,금천구,11545,가산동,1154510100,38
201904,생활건강,1004,주방용품,10041020,와인용품,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,기타 주방용품,520403,서울특별시,11,종로구,11110,구기동,1111018200,14
201904,생활건강,1004,생활용품,10041008,제습/방향/탈취,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,종로구,11110,공평동,1111012700,5
201904,생활건강,1004,생활용품,10041008,제습/방향/탈취,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,종로구,11110,묘동,1111015100,9
201904,생활건강,1004,구강위생용품,10041004,구강관리용품,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,구강 및 치위생품,530401,서울특별시,11,종로구,11110,구기동,1111018200,105
201904,생활건강,1004,주방용품,10041020,주방용품기타,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,기타 주방용품,520403,서울특별시,11,종로구,11110,부암동,1111018400,16
201904,생활건강,1004,주방용품,10041020,주방용품기타,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,기타 주방용품,520403,서울특별시,11,종로구,11110,공평동,1111012700,3
201904,생활건강,1004,주방용품,10041020,주방용품기타,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,기타 주방용품,520403,서울특별시,11,금천구,11545,가산동,1154510100,447
201904,생활건강,1004,자동차용품,10041018,자동차용품기타,1.0041E+11,자동차 및 이륜차,25,자동차부품,2502,기타 자동차 용품 및 액세서리,250203,서울특별시,11,종로구,11110,공평동,1111012700,3
201904,생활건강,1004,구강위생용품,10041004,구강관리용품,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,구강 및 치위생품,530401,서울특별시,11,종로구,11110,공평동,1111012700,16
201904,가구/인테리어,1001,침실제품,10011012,침구세트,1.0011E+11,가정용품 및 가전제품,52,침구 및 패브릭 제품,5206,침구,520601,서울특별시,11,금천구,11545,가산동,1154510100,56
201904,디지털/가전,1003,계절가전,10031002,계절가전기타,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,종로구,11110,구기동,1111018200,2
201904,디지털/가전,1003,계절가전,10031002,계절가전기타,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,금천구,11545,가산동,1154510100,66
201904,가구/인테리어,1001,침실제품,10011012,침구세트,1.0011E+11,가정용품 및 가전제품,52,침구 및 패브릭 제품,5206,침구,520601,서울특별시,11,종로구,11110,구기동,1111018200,17
201904,디지털/가전,1003,컴퓨터,10031014,PC액세서리,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,금천구,11545,가산동,1154510100,323
201904,디지털/가전,1003,컴퓨터,10031014,PC액세서리,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,구기동,1111018200,11
201904,가구/인테리어,1001,카페트/러그,10011013,카페트/러그,1.0011E+11,가정용품 및 가전제품,52,바닥깔개/커튼류 및 잡화,5207,바닥덮개,520701,서울특별시,11,종로구,11110,부암동,1111018400,8
201904,가구/인테리어,1001,카페트/러그,10011013,카페트/러그,1.0011E+11,가정용품 및 가전제품,52,바닥깔개/커튼류 및 잡화,5207,바닥덮개,520701,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,생활건강,1004,공구,10041002,원예공구,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,금천구,11545,가산동,1154510100,45
201904,가구/인테리어,1001,주방가구,10011010,주방가구,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,종로구,11110,공평동,1111012700,2
201904,가구/인테리어,1001,수예,10011006,십자수,1.0011E+11,의류/가방 및 개인신체관리용품,53,의류,5301,수예용품,530104,서울특별시,11,금천구,11545,가산동,1154510100,112
201904,디지털/가전,1003,저장장치,10031011,HDD/SSD/USB,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,부암동,1111018400,13
201904,생활건강,1004,정원/원예용품,10041019,관리용품,1.0041E+11,애완 동물 및 원예,10,식물/원예,1003,원예 장비 및 재료,100302,서울특별시,11,종로구,11110,공평동,1111012700,2
201904,가구/인테리어,1001,DIY자재/DIY용품,10011001,DIY용품,1.0011E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 건축 자재,560301,서울특별시,11,종로구,11110,구기동,1111018200,33
201904,생활건강,1004,정원/원예용품,10041019,관리용품,1.0041E+11,애완 동물 및 원예,10,식물/원예,1003,원예 장비 및 재료,100302,서울특별시,11,종로구,11110,구기동,1111018200,77
201904,생활건강,1004,정원/원예용품,10041019,관리용품,1.0041E+11,애완 동물 및 원예,10,식물/원예,1003,원예 장비 및 재료,100302,서울특별시,11,종로구,11110,부암동,1111018400,34
201904,디지털/가전,1003,휴대폰,10031017,휴대폰보호용품,1.0031E+11,통신 및 컴퓨터,43,통신기기 및 액세서리,4301,액세서리 및 장비,430102,서울특별시,11,종로구,11110,구기동,1111018200,23
201904,화장품/미용,1010,유아화장품,10101006,유아화장품,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,부암동,1111018400,9
201904,생활건강,1004,생활용품,10041008,해충퇴치용품,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,종로구,11110,부암동,1111018400,6
201904,디지털/가전,1003,휴대폰,10031017,휴대폰보호용품,1.0031E+11,통신 및 컴퓨터,43,통신기기 및 액세서리,4301,액세서리 및 장비,430102,서울특별시,11,종로구,11110,묘동,1111015100,6
201904,가구/인테리어,1001,수예,10011006,수예기타,1.0011E+11,의류/가방 및 개인신체관리용품,53,의류,5301,수예용품,530104,서울특별시,11,종로구,11110,부암동,1111018400,3
201904,생활건강,1004,주방용품,10041020,냄비/주방솥,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,음식가공장비,520401,서울특별시,11,종로구,11110,부암동,1111018400,11
201904,식품,1006,수산물,10061008,생선,1.0061E+11,식음료품 및 담배,50,수산물,5002,수산동물류,500201,서울특별시,11,종로구,11110,공평동,1111012700,5
201904,생활건강,1004,주방용품,10041020,냄비/주방솥,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,음식가공장비,520401,서울특별시,11,종로구,11110,구기동,1111018200,30
201904,생활건강,1004,공구,10041002,목공공구,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,금천구,11545,가산동,1154510100,27
201904,생활건강,1004,건강관리/건강측정,10041001,건강관리/건강측정기타,1.0041E+11,의료용 기구 및 용품,42,건강검진 및 측정 장비,4202,기타 진단 용품,420202,서울특별시,11,금천구,11545,가산동,1154510100,5
201904,생활건강,1004,주방용품,10041020,주방잡화,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,기타 주방용품,520403,서울특별시,11,금천구,11545,가산동,1154510100,2135
201904,생활건강,1004,주방용품,10041020,주방잡화,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,기타 주방용품,520403,서울특별시,11,종로구,11110,공평동,1111012700,30
201904,식품,1006,음료,10061009,차류,1.0061E+11,식음료품 및 담배,50,음료,5008,커피와차,500801,서울특별시,11,금천구,11545,가산동,1154510100,935
201904,생활건강,1004,주방용품,10041020,주방잡화,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,기타 주방용품,520403,서울특별시,11,종로구,11110,부암동,1111018400,61
201904,식품,1006,음료,10061009,차류,1.0061E+11,식음료품 및 담배,50,음료,5008,커피와차,500801,서울특별시,11,종로구,11110,부암동,1111018400,36
201904,디지털/가전,1003,휴대폰,10031017,휴대폰액세서리,1.0031E+11,통신 및 컴퓨터,43,통신기기 및 액세서리,4301,액세서리 및 장비,430102,서울특별시,11,금천구,11545,가산동,1154510100,2253
201904,생활건강,1004,문구/사무용품,10041007,문구/사무용품기타,1.0041E+11,사무용품 및 기기액세서리,44,기타 사무용품,4402,사무용 문구 및 필기도구,440201,서울특별시,11,금천구,11545,가산동,1154510100,2703
